Ta+Au @ 40A MeV from TAPS experiment at GANIL - Selected photon pairs.
TOF1[ns]TOF2[ns] E1[MeV]E2[MeV] Theta1 Theta2   Phi1    Phi2
1.326   1.282    67.20  72.95  144.38   54.37  163.66   18.35
2.378   2.460    37.54  40.10   87.01  112.21  163.87    1.03
1.282   1.393    35.55  40.38  110.68   99.87 -173.81   -0.62
1.406   1.249    48.35 101.99  102.99   58.00  161.78  -20.11
2.153   0.779    25.48  68.07  107.16   55.76 -171.85   -4.63
1.893   2.037    28.92  46.92   86.91   74.29 -173.53   15.65
1.604   1.663    32.93  23.07   60.43  138.35  161.83    9.88
1.821   1.960   122.17  39.52   54.81  140.27  174.86    9.95
1.533   1.640    25.66  27.65   84.30  106.60  177.94   -2.79
1.611   0.586    23.77  32.55  137.45  147.28 -170.65   -9.29
1.979   2.707    25.17  22.69   94.46  143.91  174.81   -6.00
1.780   1.599    33.24  38.82  140.43   96.01   22.44   -6.71
1.437   1.514    27.22  39.63   52.32   96.08  163.63  175.41
1.841   1.572    71.58  68.45  107.51   69.02 -167.77   12.21
0.583   1.195    72.87  62.24   64.05  118.21 -171.87    8.35
1.775   2.254    28.85  33.89  137.24  112.95  -19.17   15.36
2.101   1.665    44.86  48.07   98.42   55.36   -3.42  -23.99
1.359   1.331    28.35  34.23  148.37   93.98 -158.75    9.18
1.817   2.140    26.52  27.50  113.94   72.00 -176.48    5.10
1.428   2.895    31.10  33.94   98.26   50.81  174.05    9.01
1.528   0.459    48.48 120.83   63.51   66.19 -167.05    4.31
1.091   0.605    37.23  53.89  145.01   67.57 -169.52   -3.16
2.340   1.884    23.29  67.47  153.72  104.74  -31.10   -6.42
2.336   2.500    66.85  49.25  101.70  140.24  177.88    2.32
2.049   1.996    43.35  39.68  151.81  154.28 -159.88   -6.00
1.253   0.250   157.36  32.15  140.03  112.94   14.00   14.25
1.594   2.523    38.16  34.93  113.84   71.39 -174.19   14.00
0.969   0.661    50.55  94.19   85.79   95.68 -169.98  -10.25
0.754   1.318    38.65  26.36  100.77  157.33  165.16  166.74
0.965   1.051    29.62  25.12  142.64   95.29  179.39    2.97
1.315   1.656    41.80  23.00   84.54  157.04  169.64  -30.48
1.524   1.581    94.64  50.80   95.03  116.96  176.07   -7.14
2.026   1.586    29.82  30.48   96.62   52.65  165.72  -18.77
1.169   1.374    64.30  39.17  104.96   61.87    1.61   -7.65
2.371   1.563    26.72  35.89  105.36  148.15  170.45  -14.80
1.921   2.385    27.50  34.20  146.51   68.16  155.13   12.94
1.370   1.503    70.73  30.91  142.92   91.93 -158.32   11.40
1.573   1.691    29.65  30.01   90.99   61.47    6.57  -11.45
2.245   1.787    31.61  31.59  108.18   71.55  -13.37   18.15
1.507   0.993    26.52  88.65  155.10   48.59   -6.33   -0.50
1.922   1.608    26.18  53.05  153.11   94.67   -2.60   -8.51
1.690   1.803    24.00  28.57  112.86   71.17  166.15   -9.91
1.087   0.883    26.91  33.19  142.72   52.46    6.31  -12.18
1.894   1.600    73.64  26.64  145.20  108.29   13.63   -0.91
2.687   2.252    24.94  29.85   84.64  118.85 -172.72    4.35
2.644   2.557    24.27  23.65  108.26  139.72 -168.02   -0.54
1.590   1.618    33.39  29.23   91.64  143.52 -172.40   -5.78
0.981   1.116    26.67  66.23   65.35   97.98  163.72 -167.96
1.001   0.807   106.14  48.01   86.67   59.53 -170.46   10.72
1.443   1.006    24.39  58.61  102.81   63.86 -163.23    8.73
1.811   2.180    56.62  50.57  143.92   50.82  159.80  -16.75
1.404   1.732    23.93  31.51  131.41  138.87 -170.54  -26.83
1.986   2.415   174.69  37.44   55.28   72.42  165.71   -7.10
2.159   2.499    60.27  40.93   91.73   54.08    2.56   18.93
2.699   2.267    32.15  25.74   96.82  144.52  177.15  -21.05
0.993   1.269    36.67  31.87  165.86   96.95   10.33  -14.23
2.042   1.913    32.06  48.74  133.29   49.33  155.27   -0.42
1.661   1.356    48.27 101.89   95.70  109.96  179.68    4.22
1.300   1.387    51.73  72.92   94.52  114.00  166.47    0.85
2.261   2.172    90.64  56.54  107.35  103.75  166.28   -0.78
2.004   1.511    39.21 136.92  136.53  102.95  161.89    0.11
1.599   1.309    72.29  63.57   64.64   64.25  177.16   14.88
1.692   1.637    41.54 102.43   97.16   62.13  176.51    3.65
2.436   2.182    26.64  32.31  139.62   50.54   17.33    0.34
2.989   2.646    29.59  55.77  137.41   96.41 -174.09   -0.20
0.976   1.296    43.39  50.91  107.05  110.69 -174.13   -8.57
1.413   0.760    25.82  53.86   94.40   61.27  173.17   11.72
2.239   2.263    25.66  29.05  113.25  118.56 -165.14   -2.67
2.723   2.358    47.75  30.09   56.74  134.68  159.66  170.15
1.434   1.503    27.73  35.67  101.49   70.92 -175.56    8.04
2.306   2.064    26.44  48.76   93.18   52.50   17.63   11.57
2.280   2.515    41.23  37.66   48.22   53.94  167.22    9.06
2.030   1.167    28.27  29.26  112.19   56.21   -9.95  -11.92
1.362   0.901    28.46  32.60  102.60   64.19   -9.99   -8.09
1.763   1.923    22.61  32.03  148.28   97.81  162.51   -2.98
2.013   2.004    27.48  35.26   56.09  147.84  167.25  154.60
1.317   1.364    24.00  47.78  146.55   52.52 -169.68  -13.28
1.921   1.398    77.42  60.10   94.54   91.30 -173.02   -0.23
2.766   2.603    23.34  31.84  155.29   63.68   16.12   -5.71
1.528   1.307    28.07  59.37  104.02  143.33  178.39    7.53
1.491   2.351    24.76  27.65  109.67   50.58  175.97  -15.51
1.111   1.152    25.63  31.87  142.17   72.05 -166.13   -1.59
2.030   1.900    98.70  49.20  105.11   95.70 -164.64  -10.84
1.012   1.855    36.92  43.56   57.32   53.88  170.55   -5.40
1.962   1.541    65.16  47.11   54.58  100.99 -157.61    1.33
0.325   1.531    23.55  41.18  142.65   61.20    0.01   19.60
0.854   1.195    23.73  24.39  135.21  143.94 -165.22  -10.09
2.097   2.237    24.69  30.43  106.03   57.25   -9.77    2.80
1.232   0.621    27.22  39.89  132.73  157.52 -171.59   20.05
2.135   2.540    43.39  50.31  106.56   68.11   -2.69    9.35
2.223   1.788    31.25  31.82  147.19  104.32  -14.12  -17.77
1.538   1.428    25.51  31.13  107.68   57.79 -179.95   -8.41
0.853   1.800    51.61  29.20  162.68   66.97   42.58   -4.81
2.389   1.301    47.19  30.48   93.63  154.37  172.42   30.86
1.802   1.530    30.40  29.13   60.21   90.41  170.01  167.59
1.027   1.162    57.85  96.61   98.63   51.07  164.74  -13.46
0.809   1.285    27.06  28.97   51.09   94.68  169.10  174.26
1.538   1.754    34.59  74.37   84.16  141.88 -175.65 -159.34
2.139   2.213   100.33  66.43   99.58  142.85  169.71   10.88
0.920   1.935    31.17  34.90  130.15  154.54  175.89  -38.51
1.460   1.893    32.03  24.70  102.93  157.29  171.05  179.51
1.598   1.198    90.45  57.54  100.16   53.94 -164.50   20.14
2.239   1.878    85.47  38.54   47.78  146.86  161.94  -16.94
0.961   1.127    30.82  36.45   60.07   93.97 -168.53  168.12
2.755   2.666    24.00  38.82  104.50  139.34  163.18 -165.43
1.692   1.479    22.87  29.19  135.54   52.45 -162.66   -8.78
1.964   2.215    24.97  32.46  118.61   54.92   -5.14   -0.48
2.020   1.748    27.42  28.15   53.73  142.11  170.18 -161.13
1.541   1.652    26.95  25.59   92.98  154.62 -176.69   14.81
2.180   2.188    72.09  63.06  102.06  117.83 -173.45   -3.96
1.012   0.513    37.69  38.58   91.33   67.44    0.85    2.93
1.686   1.720    61.04  66.63   59.61   97.31  160.37   -2.60
2.074   2.176    46.07  67.95  111.35   71.27  165.28    7.23
0.969   1.341    72.79  61.57  160.86   56.46 -177.18   -3.85
1.553   1.291    26.49  25.90   64.01  117.95  164.65   16.90
1.579   1.733    30.60  29.08  110.50   57.44 -161.86   -0.54
1.065   0.801    61.62  29.20  103.96   55.89   -5.99   -4.10
1.499   1.139    42.32  43.28   59.14   99.82  173.54    2.80
2.219   2.218    54.33  24.04   55.53  151.75  174.23  -38.95
2.663   2.771    22.45  22.48  132.98  137.46 -175.58   20.99
2.109   2.307    26.05  25.17  103.16  150.38 -175.23   -7.70
1.144   0.758    77.06  64.54  107.11   53.84  174.59    1.28
2.045   1.407    26.05  38.78  140.24   52.29  167.67   18.76
1.455   1.266    25.18  66.63  142.56   72.45 -163.50    2.82
1.954   1.947    26.21  55.49  145.43   59.02  -23.16   -8.63
1.944   2.078    31.67  30.76  102.42   71.35   14.08    3.90
1.784   2.494   111.68  35.57   55.12   98.40  165.58  -12.99
2.765   2.843    23.23  35.44  141.30   63.64  156.99   -0.33
2.163   1.937    49.08  22.25   50.44  150.94  169.21    6.51
1.880   1.786    41.80  47.36  159.30   57.92  -24.79   -1.59
1.537   1.662    38.78  28.30  103.75  138.37  178.51   -7.61
1.408   1.540    28.92  22.38  112.91  144.71 -170.34    7.11
1.522   1.437    52.46  24.86   64.96  118.46 -164.70  -12.47
1.434   1.235    69.50  31.41  106.64  131.90 -178.46 -175.61
1.760   1.330    25.04  40.28  136.30   73.02 -164.92  -13.59
1.214   1.438    27.34  29.16   53.27   60.08  164.77    8.07
2.434   1.996    43.67  26.98  132.28   70.85 -179.91    8.86
0.830   1.400    23.65  30.46  117.71   66.13  -17.15   10.25
1.406   1.023   101.87  75.35  112.46   63.11   -5.73   17.48
2.453   2.286    49.59  29.31  103.84  150.92 -172.64  -14.49
1.700   0.916    56.00  90.85   95.65   49.89 -167.65  -16.44
1.796   1.134    39.63 130.45  100.10   98.71  176.55    2.57
1.603   1.620    52.63  39.97   59.13   48.60 -163.75   -0.46
2.255   1.956    39.01  27.84  135.52  110.47  159.77  -10.68
1.371   1.467    27.50  30.76  137.04  100.33  178.98   12.90
1.817   1.341    30.52  40.00   97.61  112.92  176.80    6.55
1.143   1.098    58.64  32.37  107.67   63.10   15.32   19.86
1.512   1.413    32.80  49.59   91.20   71.79   12.33    4.37
1.983   2.176    35.57  23.69  156.88  107.25 -169.19   -1.64
2.899   1.522    34.32  30.97  103.63   96.79 -178.05    0.42
1.654   1.477    26.18  23.77  111.90  162.29 -179.87  -42.86
1.607   0.654    71.29  87.22   83.36  151.35  176.07   34.90
1.605   2.707    22.14  29.59  141.32   55.46  170.79    8.53
1.706   0.776    34.90  41.26  100.45   51.68    0.91    9.94
1.294   1.243    41.69 101.65   86.66   53.30  162.65   -4.92
1.291   1.673    31.33  60.07  110.13   61.51  -16.71   -8.78
1.620   1.353    44.80  35.02   89.91   91.98 -163.82    3.21
1.206   1.853    51.81  98.16   53.19  156.60  166.63  -18.27
2.382   2.477    84.29  80.78  103.06  156.08 -169.71  -11.65
2.131   1.601    27.34  38.85  100.43  140.22  172.87  -15.63
1.484   1.027    27.17  24.92  102.12  103.32 -166.30    9.88
1.764   1.574    24.42  28.38  139.82   66.98 -161.53   -1.20
1.048   1.393    29.42  30.79   57.13  131.16  172.32  171.39
0.946   1.378    49.02  42.25   60.46  104.96  165.72 -176.34
1.812   1.400    32.62  28.77  150.63  112.27    5.21    9.51
2.630   2.609    44.94  33.78  111.21   69.65 -170.96  -11.42
1.025   1.207    31.93  33.84  103.20   54.30 -168.84   -8.50
1.531   1.965    48.51  30.48   55.38  108.92  160.78 -179.10
2.270   2.036    72.76  28.35   94.87   64.94  168.08   -2.25
1.101   1.336    32.96  23.69   62.96  140.44 -161.79   10.39
2.323   2.517    22.14  28.89  155.87  107.87   -1.26   16.33
2.688   2.845    24.70  26.21   92.39   66.41  165.87  -18.37
1.772   1.731    32.15  26.57   64.55  101.77  173.83  167.72
1.464   1.123    23.49  27.91  151.54  114.37   11.41   -4.13
1.736   1.643    27.32  49.17   91.33   60.55 -173.24   12.80
2.342   1.828    22.30  28.30  147.17   60.17  -19.20   -9.22
1.972   2.485    28.58  28.23   94.80  153.07  174.12  176.26
2.287   1.327    32.03  55.74   52.44   85.24  175.62  176.26
1.415   1.546    35.47  29.62  111.91   65.41  165.28   -5.91
1.485   0.963    22.84  42.14  141.89   55.29  171.51    8.46
1.757   1.798    31.92  43.39   47.98  141.24  157.20   15.21
1.607   1.181    45.34  49.05  118.02   62.34   12.23   -8.87
2.650   2.564    45.22  42.22  111.37   96.57 -177.40   -1.72
2.369   1.808    65.54  27.25   57.29   97.71  171.54 -171.00
1.455   2.139    77.46  30.32   99.62   68.17   -2.42  -13.20
2.297   2.462    22.92  69.56  139.79   62.00   -9.12   -8.55
2.001   2.115   106.31  43.04   85.90  106.75 -176.96   -6.00
1.563   1.782    29.75  37.69   86.90   50.41  179.35   10.82
1.260   0.917    44.70 103.13   86.02   71.73 -174.19   -4.59
2.187   1.907    25.12  34.35   90.35  156.38  163.45   24.96
1.772   2.085    22.76  29.62  141.56   57.29  -20.78  -15.18
0.951   0.944    28.92  30.58   96.98   61.85 -162.01   17.91
2.018   1.909    28.27  24.81  102.86  152.86 -174.57  -41.73
1.381   1.529    31.72  51.30   83.85   95.03 -178.82    1.49
1.419   1.294    30.13  24.89   59.23  138.26  160.17 -175.14
1.659   1.189    72.14  66.86  100.33   94.78 -169.47  -14.66
1.496   0.525    25.56  23.83  137.11  144.20 -173.51   -3.36
1.652   1.397    76.64  29.31   92.05   53.39   -5.89  -15.32
2.001   2.297    25.04  43.40   95.63   60.58   -7.04  -12.37
1.188   1.253    25.28  24.55  135.93   92.07  -12.80   -2.98
2.780   2.176    24.32  28.49  159.18  116.16    1.98   -9.54
1.811   1.659    28.92  40.28  144.43  137.66 -171.66   -9.01
1.659   1.544    22.84  33.66  161.25  104.21   31.34  -12.12
1.790   1.787    29.06  32.06  155.88   53.43    9.96    4.03
1.362   1.562    47.93  26.24   65.14  118.49  178.32    7.63
1.227   1.457    63.51  89.75  108.86  103.81  164.91   14.85
0.816   1.707    28.46  26.25  154.11   91.70   32.38   14.19
1.923   1.672    37.26  31.87  150.22   59.04   30.01    7.86
1.312   1.411    43.43  36.33   85.23  106.06  175.33  -11.69
0.948   1.524    32.06  23.69   55.34  105.71  174.29 -177.74
1.097   1.864    24.89  29.36   95.19   53.10    1.26   -4.42
1.416   1.373    24.97  28.10  147.79  156.89 -160.92  -42.52
1.697   1.696   102.99  47.62  106.36  101.36 -168.40   -7.37
1.621   1.148    25.71  41.45  157.85   50.96  -14.09   22.79
1.413   2.223    28.77  29.22   92.57   72.81    2.43    9.32
2.980   2.551    24.78  24.32  155.33   99.16   32.16    4.47
1.879   1.808    87.78  50.03   90.42   97.21 -177.11   -3.59
0.926   0.810    51.08  66.82   90.62   67.62  179.75  -15.24
2.087   1.258    33.19  32.83   55.24   67.82  173.35  -13.74
1.732   1.725    26.64  27.76   62.06   70.32  169.99   12.17
1.610   1.203    62.55  40.87  103.48   51.74  -16.48   -1.58
1.626   1.653    27.76  35.10   53.52   93.34 -157.23   11.81
1.427   1.022    29.85  28.07   98.56  145.42  163.48   -3.84
1.429   0.946    23.15  31.20  161.67   94.65   31.02  -17.70
2.197   1.495    30.86  29.75  137.53   98.54  -15.55    4.91
1.808   1.860    30.68  30.79  146.77   49.64   -0.46    8.99
2.595   2.502    27.68  41.15  115.06   60.09    0.18    9.49
1.902   1.934   103.93  44.16  134.94   70.79  158.98   -0.50
1.423   1.353    24.50  27.96  112.74   59.68 -172.59   10.95
1.534   1.602    22.07  32.38  146.76   71.20 -168.98   -1.34
1.726   1.858    25.98  47.96  158.38   60.38   36.22   20.55
1.844   2.254    34.35  24.19  156.56  110.39  176.27   11.84
2.062   1.825    24.27  31.05   96.47   64.30    3.67  -13.90
1.213   1.377    22.59  29.85  152.77   64.70 -155.97   10.57
1.192   2.007    57.74  28.66   62.14  108.21  172.69   -8.13
1.797   1.567    33.66  30.76  144.45   98.32  -31.45   -6.47
1.624   1.640    27.34  54.48   49.65   94.88  160.85  178.99
2.780   2.800    32.85  52.54  139.20  101.80  177.22    5.23
1.461   1.020    96.27  52.93   87.77  107.21  178.46   18.16
2.128   1.905    40.39  59.96   99.13   67.19  172.94   15.28
1.753   1.200    84.61  55.15  100.29  116.98  172.80   11.84
1.492   1.734    28.27  31.92  105.16  138.41 -178.79   21.18
1.995   1.836    70.91  68.24  100.91   63.69 -177.58   19.45
1.552   1.676    52.65  32.21  130.68   70.52  167.69   -5.31
1.804   1.480    42.24 106.77   58.70  153.41  167.70  -12.83
1.017   0.981    27.37  35.78   90.24   69.16 -174.41    5.61
2.494   2.518    91.60  60.30   86.47  159.86 -179.43   36.86
2.699   2.720    29.85  38.23  114.02   97.49 -176.33  -11.28
1.619   2.084   118.83  41.65   89.23   95.34 -176.66   12.03
1.305   1.182    36.36  36.45  139.41   54.76  -21.08   -8.46
1.719   2.068    57.89  40.72  107.15  164.46  167.06   -8.23
0.617   1.576    92.34  42.63   65.86  113.42  171.54   12.27
1.325   1.604    30.63  25.28   93.98  157.09 -175.00  165.79
1.490   1.287    37.23  26.64  152.52   64.64   36.68   -0.75
2.712   2.908    30.01  34.32  100.69   93.58  168.35   14.18
1.483   1.332    33.97  31.25   85.77   49.79 -171.43    1.33
1.614   1.804    36.17  32.77  145.49  102.50  -33.15   11.12
2.470   2.387    35.60  26.86  104.61  154.08 -174.36 -167.24
2.877   2.817    28.12  29.20   48.48   60.01  160.70    7.72
1.623   1.360    36.26 130.36  151.77   58.73 -159.69   -7.43
2.341   1.161    26.60  37.80  110.14   48.43   -9.56    9.85
1.753   1.578    26.33  25.20  109.02   97.83  166.18  -10.46
1.935   2.002    35.33  27.09   92.61   91.68 -171.28   -0.72
1.694   1.761    56.85  58.38  104.84   59.53  177.37  -13.89
0.926   1.329    50.91  24.61   61.85  114.27  160.82    1.49
2.102   2.173    24.66  31.45  155.38  113.84  -25.30  -12.58
1.546   1.381    26.49  28.54  110.20   51.54 -173.73   13.07
1.282   1.547    32.68  27.34  142.15  105.66  -14.25  -12.76
1.193   1.245    27.60  30.13   49.01  113.44  163.55  -15.21
1.586   1.198   110.45  40.48  136.82   63.92 -174.34   -2.97
1.470   1.172    26.98  45.71  140.62   53.00  -21.86   16.69
1.212   1.352    43.93  25.20   83.51  143.52 -172.22  172.59
0.995   1.302    32.86  24.97   90.94  113.30 -175.15   -4.91
1.255   0.880    25.17  31.20  103.50   53.32    9.29    3.42
1.606   1.465    34.59 111.38  139.70   57.80   -4.71   13.39
1.356   2.798    25.09  62.33  109.81   51.35 -162.57    0.13
1.377   1.028    28.35  38.96   64.19  147.26  177.65 -157.27
1.474   1.295    30.55  39.86  156.19   62.32    5.10   -0.29
2.274   2.778    25.87  26.02  142.16   72.53  166.62   14.93
0.954   0.489    79.31  67.36  107.05  100.82 -164.58    2.48
1.547   1.616    23.38  41.06  113.08  113.41  178.51    1.52
2.068   1.222    33.58  54.67  141.20   61.28 -165.56  -11.29
1.390   1.147    94.24  32.06   99.22  145.72  174.25  154.43
1.452   1.568    31.25  30.83  105.54   71.50  -11.25   11.36
2.358   2.426    31.25  35.29  106.68   67.12  162.53   10.56
1.051   1.157    31.90  33.58   55.57  146.82  168.71 -176.32
2.046   2.028    31.14  45.14  111.79   58.70 -173.51   20.82
2.240   1.435    73.52  70.62   87.92   51.02 -173.06   13.77
1.570   1.993    35.29  27.34   61.78  138.89 -163.03 -165.11
1.510   1.242    36.81  25.79   48.17  141.02  169.57  165.29
1.059   1.599    93.20  47.67   60.21  101.64  171.57  -11.84
1.108   1.056    38.67  28.35  161.22  112.85  -15.73    6.47
1.906   0.938    39.40 122.32   62.41  106.86 -163.77    7.85
2.100   1.935    43.12  41.18   96.35   92.15  166.57   -9.98
2.239   2.201    29.82  45.65  104.32  102.27 -167.99    1.26
2.471   2.234    51.81  22.84   92.23  163.82 -162.06   -2.96
1.230   1.349    30.06  35.44  139.29   66.34 -165.91   -6.01
2.386   1.789    48.86  55.10   58.60   57.28 -163.95   12.31
0.554   0.653    50.40  96.18   63.56  118.21  176.62  -17.69
1.431   1.261    52.28  33.78  105.17   63.83  169.43   -3.01
1.951   1.617    62.33 125.35   57.07   53.65  162.55   10.06
1.527   1.237    38.23  31.87   54.67   47.53 -160.44   16.33
2.557   2.606    30.21  24.27  101.01  158.97  168.97  -41.50
1.314   0.813    37.10  30.63  110.46   69.51    7.28  -13.70
1.988   1.575    25.56  38.58   98.12   47.54    5.71    0.37
2.122   1.739    68.10  64.77  103.34   96.98 -171.14   -3.31
1.518   1.175    29.90  24.04   58.55  148.57  169.18    9.27
2.863   2.464    30.12  29.31   90.50  140.80 -170.03   25.62
1.255   1.390    28.97  30.99   64.68   65.14  172.81   -3.28
1.863   1.881    24.63  34.28   96.77   68.56    4.15    4.44
2.267   0.709    33.19  22.98   48.58  149.56  162.27    3.76
1.176   0.966    27.99  34.51  101.75   52.52 -172.37   -3.65
1.550   1.160    43.43  28.77   84.57  142.86 -167.73   12.66
2.218   2.474    33.73  32.52  145.82   60.79  -19.02    0.40
1.477   2.028    79.83  56.19   58.78  113.13  176.28    5.31
1.097   1.157    37.69  23.69  101.07  143.65  173.00  169.69
1.797   1.820    43.74  42.35   51.85   99.50  166.57  178.47
2.589   1.852    70.87  65.26  106.48   63.74  171.60    7.24
1.237   1.774    28.41  30.40  138.86   96.99  177.55   -1.91
1.365   0.639    45.37  31.20  139.71  101.30  170.83    3.50
1.285   1.107    54.48  25.74  105.87   72.62 -166.28    4.75
1.983   2.121    24.89  29.44  155.83   55.37    5.27    9.82
1.409   1.195    22.53  25.71  139.13  114.47    9.92   -9.76
1.452   1.107    24.39  50.06  133.77   62.93 -178.25   15.29
1.872   2.354    36.99  29.00   90.17   54.85    6.71  -15.19
1.095   0.904    81.51  40.51   63.97  148.83  163.54   -4.51
2.134   2.475    36.14  39.94  153.57  107.95  -14.98  -15.06
2.490   2.679    32.26  30.52  152.71  102.06   10.50    2.98
1.373   1.371    44.80  27.81  140.93   59.87  157.10   -1.52
1.082   0.924    25.66  55.80  158.05  101.07 -162.93    8.07
2.483   2.056    28.46  52.43   84.77   50.40 -174.83  -19.61
1.934   2.156    29.08  33.69  103.33   95.98 -177.95   -3.95
1.490   1.333    24.27  38.28  105.71  142.88  166.39 -157.35
1.169   1.271    26.18  36.42   96.81  156.22 -167.31  -35.45
1.501   0.903    33.35  59.34  152.84  109.62 -163.08  -13.40
1.592   0.976    24.76  31.05   91.54   71.06  178.35   -7.81
2.071   0.814    25.28  24.76   87.13  132.79  162.88  167.69
1.003   1.432    23.69  25.94  111.28  146.27 -179.90  -19.47
1.698   1.382    30.76  35.32  145.42   70.31 -170.68   -3.86
1.710   1.188    25.66  30.76   95.28  160.68 -169.01  179.21
1.281   1.378    24.45  22.07   94.95  159.14  177.86   45.76
2.105   1.789    27.60  39.99   83.80  110.95  173.21   -4.02
2.612   2.471    27.25  26.91  117.08   58.90    7.85   -8.26
0.598   1.179    25.35  34.93  144.98   62.04  -28.68   -9.83
1.865   1.043    28.77  60.69   87.32  151.51 -172.88    0.39
2.649   2.022    26.75  31.70  108.88  100.38  167.79    7.92
1.929   2.021    28.69  38.59  134.34   55.04  172.17    0.17
1.997   1.734    40.30  28.10   86.09  139.69  177.35   22.33
1.481   1.622    54.42  27.53   91.80   98.35  176.38   12.22
3.032   1.549    30.32  22.07  105.64  160.56  178.59   35.15
1.256   1.110    73.41  41.57  112.51   92.04  168.01  -16.22
1.439   1.548    40.87  25.56  103.84  114.30 -176.47   -9.73
1.442   2.425    30.04  63.09   84.77   66.91 -166.02   -2.49
0.579   0.841    31.38  23.31  112.44  139.67  177.28  176.73
2.108   1.323    24.86  26.16  101.35  119.99 -176.57   -8.20
1.025   0.682    46.58  28.30  154.78   57.83  -40.59    3.91
2.008   3.029    32.60  34.98   63.21   98.31  167.04   -3.56
2.359   1.933    24.86  28.46  112.31   61.27  165.06    9.66
0.959   1.399    30.86  36.45   53.51   68.80  166.22    4.19
1.124   1.478    29.82  34.62  111.66  147.63  177.80  -12.09
1.698   1.356    29.28  35.39  151.03   50.58   -5.84   19.80
1.807   0.967    29.42  35.11   56.61   56.10  172.09    5.78
2.192   1.484    35.60  33.97   96.69   57.55   -6.53    3.18
1.443   1.523    30.63  27.22   98.20   71.64   -0.37   10.53
1.415   1.365    37.07  33.07  131.17   66.30 -175.91  -18.06
1.333   1.632    29.98  26.02   57.62  102.67  167.38  178.93
2.083   1.903    27.91  24.70   63.57  150.41  176.26  -28.75
1.505   1.271    38.70 102.20   63.63  103.42 -164.87   13.71
1.492   1.613    31.56  30.97  139.27   71.73  149.22    1.13
1.355   1.046    50.99 111.51   55.03  102.00  175.65  -17.15
1.267   1.552    30.35  37.36  107.79   67.78 -175.83  -14.82
1.264   1.331    30.44  26.36   57.90   65.60  165.91  -13.73
1.321   1.754    25.35  40.51   85.15   96.14  165.75   13.82
2.469   2.160    56.19  89.24  135.64   64.40 -178.79  -17.54
1.499   1.266    31.69  23.62   87.83  158.53 -168.16  -17.27
2.707   2.451    32.49  22.30   85.87  157.75 -165.93  -27.54
1.302   1.591    29.39  26.49   63.30  160.05  176.96   36.58
1.006   1.583    38.16  33.38   62.61   58.50  163.20   20.48
1.410   1.445    91.26  49.10  107.30  118.39 -170.80   17.79
1.368   1.431    29.90  44.78  112.49   55.04  -10.19    0.93
1.829   1.753    30.91  25.12  111.15  113.85 -164.15   -4.35
2.205   2.283    27.96  30.40   92.97  143.86  171.64   -0.44
1.291   1.526    33.58  39.79   94.86   50.76  175.43   19.25
2.087   2.378    36.37  60.19   97.36   71.31  179.10  -12.17
1.176   0.738    22.53  36.67  153.00  142.89 -172.98  -18.10
1.290   1.477    35.70  22.64  109.32  146.60 -171.15  -29.40
1.329   1.471    24.04  29.67  106.98  159.91 -174.10   32.72
1.581   1.806    92.93  47.67   86.67   96.21  175.84    4.48
1.905   1.836    38.39  27.28  148.25  117.88   31.49  -12.12
3.002   2.811   107.08  25.66  143.67  144.06  178.90   26.07
0.813   1.386    31.67  25.66   51.82  155.08  167.51   16.73
0.785   1.108    32.62  76.98   61.38  101.35  171.11 -162.99
1.334   0.364    56.39  79.46  145.69   62.58  168.21    7.30
1.608   1.482    52.96  48.07   99.71   58.87    4.32   15.14
1.519   0.993    30.24 112.86   58.58  164.75  164.34  -17.03
0.921   0.944   125.55  46.08  143.56   71.43  163.28   12.81
1.570   1.627    30.83  24.42   47.88  155.64  159.22  -16.23
1.976   2.580    30.01  32.00  135.89   59.01 -168.69   -1.00
1.168   1.886    23.99  26.18  129.61   94.65  160.23   11.84
1.254   1.328    41.15  42.58   96.98   67.06  -14.79  -10.20
2.084   2.384    25.87  37.77  111.40   53.17   -3.58  -17.36
1.580   1.429    24.78  24.42  137.56  103.43  175.62    7.27
2.364   1.748    39.04  32.80   47.82   49.11  164.39  -18.47
2.576   1.792    33.66  26.86  147.12   64.76  -32.47    6.26
2.613   2.544    30.99  23.15   95.09  156.75  170.36  -38.21
1.741   1.423    28.46  27.22  144.47   57.55  161.33    6.16
1.494   0.737    29.44  72.98   99.36   54.01  173.51  -21.16
1.029   1.315    44.05  25.94   95.79  144.70 -173.92  155.95
1.690   1.673    29.36  27.26  100.21   60.31 -162.05    7.24
1.222   0.381    25.90  38.48  107.11  144.13 -175.54  -10.02
1.648   1.754    27.88  26.88   51.87  141.93  169.42  172.15
2.472   2.160    27.03  40.90  107.97   60.31  172.06  -17.52
1.417   1.490    61.12  61.88  103.95   71.92  171.63   -0.46
0.940   1.035    40.20  97.39  141.77   56.93 -158.12    2.92
2.521   2.365    78.69  78.81  143.19   92.68  172.93   10.69
1.481   1.672    21.99  27.81  154.58   62.05   35.40  -15.22
1.639   1.356    35.21  29.23  155.14   48.14   37.49    1.25
2.233   2.130    24.24  26.83  131.73   56.15  158.13   17.64
1.211   0.712    32.26  77.52   59.54   61.90  157.35    8.36
1.083   1.443    43.96  79.08  136.60   54.22  164.66   17.79
1.498   1.739    28.92  51.11   55.50   96.49  163.62    0.58
1.168   3.227    38.78  23.99   64.34  133.62 -165.09  159.80
